JobID|JobIDRaw|JobName|Partition|MaxVMSize|MaxVMSizeNode|MaxVMSizeTask|AveVMSize|MaxRSS|MaxRSSNode|MaxRSSTask|AveRSS|MaxPages|MaxPagesNode|MaxPagesTask|AvePages|MinCPU|MinCPUNode|MinCPUTask|AveCPU|NTasks|AllocCPUS|Elapsed|State|ExitCode|AveCPUFreq|ReqCPUFreqMin|ReqCPUFreqMax|ReqCPUFreqGov|ReqMem|ConsumedEnergy|MaxDiskRead|MaxDiskReadNode|MaxDiskReadTask|AveDiskRead|MaxDiskWrite|MaxDiskWriteNode|MaxDiskWriteTask|AveDiskWrite|AllocGRES|ReqGRES|ReqTRES|AllocTRES|call
1012883.batch|1012883.batch|call-fastp_ERR2124543_1||1902060K|gattaca16|0|1902060K|1082392K|gattaca16|0|1082392K|8K|gattaca16|0|8K|00:21:30|gattaca16|0|00:21:30|1|1|00:21:33|COMPLETED|0:0|2485489K|0|0|0|32768Mn|0|6396M|gattaca16|0|6396M|6486M|gattaca16|0|6486M||||cpu=1,mem=32768,node=1|fast
1012897.batch|1012897.batch|call-fastp_ERR2124542_4||1452864K|gattaca17|0|1452864K|655864K|gattaca17|0|655864K|8K|gattaca17|0|8K|00:15:01|gattaca17|0|00:15:01|1|4|00:04:02|COMPLETED|0:0|2459362K|0|0|0|32768Mn|0|4680M|gattaca17|0|4680M|4752M|gattaca17|0|4752M||||cpu=4,mem=32768,node=1|fast
1012898.batch|1012898.batch|call-fastp_ERR2124542_8||2385748K|gattaca15|0|2385748K|1353116K|gattaca15|0|1336644K|8K|gattaca15|0|8K|00:15:52|gattaca15|0|00:15:52|1|8|00:03:27|COMPLETED|0:0|2472101K|0|0|0|32768Mn|0|4629M|gattaca15|0|4629M|4617M|gattaca15|0|4617M||||cpu=8,mem=32768,node=1|fast
1012896.batch|1012896.batch|call-fastp_ERR2124542_2||1972632K|gattaca16|0|1972632K|1269832K|gattaca16|0|1269832K|8K|gattaca16|0|8K|00:15:53|gattaca16|0|00:15:53|1|2|00:08:10|COMPLETED|0:0|2419645K|0|0|0|32768Mn|0|4691M|gattaca16|0|4691M|4683M|gattaca16|0|4683M||||cpu=2,mem=32768,node=1|fast
1012900.batch|1012900.batch|call-fastp_ERR2124542_24||2212248K|gattaca6|0|325444K|1351204K|gattaca6|0|5764K|8K|gattaca6|0|8K|00:17:41|gattaca6|0|00:17:41|1|24|00:03:50|COMPLETED|0:0|2722264K|0|0|0|32768Mn|0|4710M|gattaca6|0|4710M|4784M|gattaca6|0|4784M||||cpu=24,mem=32768,node=1|fast
1012899.batch|1012899.batch|call-fastp_ERR2124542_16||2279192K|gattaca15|0|2279192K|1397176K|gattaca15|0|1397176K|8K|gattaca15|0|8K|00:15:28|gattaca15|0|00:15:28|1|16|00:03:30|COMPLETED|0:0|2482134K|0|0|0|32768Mn|0|4564M|gattaca15|0|4564M|4574M|gattaca15|0|4574M||||cpu=16,mem=32768,node=1|fast
1012895.batch|1012895.batch|call-fastp_ERR2124542_1||1902060K|gattaca17|0|1902060K|1075020K|gattaca17|0|1075020K|8K|gattaca17|0|8K|00:15:29|gattaca17|0|00:15:29|1|1|00:15:35|COMPLETED|0:0|2487539K|0|0|0|32768Mn|0|4710M|gattaca17|0|4710M|4756M|gattaca17|0|4756M||||cpu=1,mem=32768,node=1|fast
1012867.batch|1012867.batch|call-fastp_ERR2124546_4||1451456K|gattaca15|0|1451456K|642640K|gattaca15|0|638784K|8K|gattaca15|0|8K|00:17:08|gattaca15|0|00:17:08|1|4|00:04:47|COMPLETED|0:0|2459641K|0|0|0|32768Mn|0|5247M|gattaca15|0|5247M|5369M|gattaca15|0|5369M||||cpu=4,mem=32768,node=1|fast
1012868.batch|1012868.batch|call-fastp_ERR2124546_8||1859796K|gattaca6|0|1859796K|914820K|gattaca6|0|909356K|8K|gattaca6|0|8K|00:29:06|gattaca6|0|00:29:06|1|8|00:08:23|COMPLETED|0:0|214488K|0|0|0|32768Mn|0|5330M|gattaca6|0|5330M|5451M|gattaca6|0|5451M||||cpu=8,mem=32768,node=1|fast
1012866.batch|1012866.batch|call-fastp_ERR2124546_2||2103704K|gattaca16|0|2103704K|1379108K|gattaca16|0|1373716K|8K|gattaca16|0|8K|00:18:11|gattaca16|0|00:18:11|1|2|00:09:15|COMPLETED|0:0|2411596K|0|0|0|32768Mn|0|5356M|gattaca16|0|5356M|5423M|gattaca16|0|5423M||||cpu=2,mem=32768,node=1|fast
1012870.batch|1012870.batch|call-fastp_ERR2124546_24||2346780K|gattaca18|0|2346780K|662540K|gattaca18|0|654288K|8K|gattaca18|0|8K|00:20:56|gattaca18|0|00:20:56|1|24|00:04:42|COMPLETED|0:0|2475113K|0|0|0|32768Mn|0|5314M|gattaca18|0|5314M|5435M|gattaca18|0|5435M||||cpu=24,mem=32768,node=1|fast
1012869.batch|1012869.batch|call-fastp_ERR2124546_16||2476188K|gattaca17|0|2476188K|1433308K|gattaca17|0|1433308K|8K|gattaca17|0|8K|00:17:53|gattaca17|0|00:17:53|1|16|00:03:58|COMPLETED|0:0|2470698K|0|0|0|32768Mn|0|5268M|gattaca17|0|5268M|5317M|gattaca17|0|5317M||||cpu=16,mem=32768,node=1|fast
1012865.batch|1012865.batch|call-fastp_ERR2124546_1||1902060K|gattaca19|0|1902060K|1071664K|gattaca19|0|1071404K|8K|gattaca19|0|8K|00:17:40|gattaca19|0|00:17:40|1|1|00:17:48|COMPLETED|0:0|2486843K|0|0|0|32768Mn|0|5356M|gattaca19|0|5356M|5437M|gattaca19|0|5437M||||cpu=1,mem=32768,node=1|fast
1012879.batch|1012879.batch|call-fastp_ERR2124545_4||1516992K|gattaca15|0|1516992K|674928K|gattaca15|0|674096K|8K|gattaca15|0|8K|00:24:16|gattaca15|0|00:24:16|1|4|00:06:34|COMPLETED|0:0|2470081K|0|0|0|32768Mn|0|7528M|gattaca15|0|7528M|7700M|gattaca15|0|7700M||||cpu=4,mem=32768,node=1|fast
1012880.batch|1012880.batch|call-fastp_ERR2124545_8||2318160K|gattaca16|0|2318160K|1518324K|gattaca16|0|1510248K|8K|gattaca16|0|8K|00:25:27|gattaca16|0|00:25:27|1|8|00:05:35|COMPLETED|0:0|2474794K|0|0|0|32768Mn|0|7563M|gattaca16|0|7563M|7666M|gattaca16|0|7666M||||cpu=8,mem=32768,node=1|fast
1012878.batch|1012878.batch|call-fastp_ERR2124545_2||2300312K|gattaca6|0|2169240K|1529008K|gattaca6|0|1367848K|8K|gattaca6|0|8K|00:26:08|gattaca6|0|00:26:08|1|2|00:13:16|COMPLETED|0:0|152543K|0|0|0|32768Mn|0|7598M|gattaca6|0|7598M|7694M|gattaca6|0|7694M||||cpu=2,mem=32768,node=1|fast
1012882.batch|1012882.batch|call-fastp_ERR2124545_24||2277784K|gattaca6|0|2277784K|1593668K|gattaca6|0|1581416K|8K|gattaca6|0|8K|00:28:21|gattaca6|0|00:28:21|1|24|00:06:14|COMPLETED|0:0|174003K|0|0|0|32768Mn|0|7588M|gattaca6|0|7588M|7688M|gattaca6|0|7688M||||cpu=24,mem=32768,node=1|fast
1012881.batch|1012881.batch|call-fastp_ERR2124545_16||2277784K|gattaca15|0|2277784K|1571628K|gattaca15|0|1571628K|8K|gattaca15|0|8K|00:25:30|gattaca15|0|00:25:30|1|16|00:05:40|COMPLETED|0:0|2474845K|0|0|0|32768Mn|0|7479M|gattaca15|0|7479M|7591M|gattaca15|0|7591M||||cpu=16,mem=32768,node=1|fast
1012877.batch|1012877.batch|call-fastp_ERR2124545_1||1902060K|gattaca17|0|1902060K|1086828K|gattaca17|0|1086828K|8K|gattaca17|0|8K|00:25:29|gattaca17|0|00:25:29|1|1|00:25:35|COMPLETED|0:0|2487914K|0|0|0|32768Mn|0|7598M|gattaca17|0|7598M|7743M|gattaca17|0|7743M||||cpu=1,mem=32768,node=1|fast
1012909.batch|1012909.batch|call-fastp_ERR2124548_4||1517248K|gattaca15|0|1517248K|667120K|gattaca15|0|665872K|8K|gattaca15|0|8K|00:19:07|gattaca15|0|00:19:07|1|4|00:05:16|COMPLETED|0:0|2472653K|0|0|0|32768Mn|0|5967M|gattaca15|0|5967M|5988M|gattaca15|0|5988M||||cpu=4,mem=32768,node=1|fast
1012910.batch|1012910.batch|call-fastp_ERR2124548_8||2318804K|gattaca16|0|2318804K|1364328K|gattaca16|0|1364328K|8K|gattaca16|0|8K|00:20:11|gattaca16|0|00:20:11|1|8|00:04:23|COMPLETED|0:0|2478282K|0|0|0|32768Mn|0|6080M|gattaca16|0|6080M|6057M|gattaca16|0|6057M||||cpu=8,mem=32768,node=1|fast
1012908.batch|1012908.batch|call-fastp_ERR2124548_2||1971520K|gattaca15|0|1971520K|1253964K|gattaca15|0|1252960K|8K|gattaca15|0|8K|00:20:13|gattaca15|0|00:20:13|1|2|00:10:17|COMPLETED|0:0|2455639K|0|0|0|32768Mn|0|6075M|gattaca15|0|6075M|6011M|gattaca15|0|6011M||||cpu=2,mem=32768,node=1|fast
1012912.batch|1012912.batch|call-fastp_ERR2124548_24||2476444K|gattaca6|0|2476444K|1321000K|gattaca6|0|1321000K|8K|gattaca6|0|8K|00:22:17|gattaca6|0|00:22:17|1|24|00:04:54|COMPLETED|0:0|2726295K|0|0|0|32768Mn|0|6065M|gattaca6|0|6065M|6043M|gattaca6|0|6043M||||cpu=24,mem=32768,node=1|fast
1012911.batch|1012911.batch|call-fastp_ERR2124548_16||2343064K|gattaca19|0|2343064K|1408344K|gattaca19|0|1408344K|8K|gattaca19|0|8K|00:20:19|gattaca19|0|00:20:19|1|16|00:04:24|COMPLETED|0:0|2480483K|0|0|0|32768Mn|0|6072M|gattaca19|0|6072M|6047M|gattaca19|0|6047M||||cpu=16,mem=32768,node=1|fast
1012907.batch|1012907.batch|call-fastp_ERR2124548_1||1902060K|gattaca15|0|1902060K|1077920K|gattaca15|0|1074672K|8K|gattaca15|0|8K|00:19:41|gattaca15|0|00:19:41|1|1|00:19:45|COMPLETED|0:0|2486176K|0|0|0|32768Mn|0|6080M|gattaca15|0|6080M|6078M|gattaca15|0|6078M||||cpu=1,mem=32768,node=1|fast
1012915.batch|1012915.batch|call-fastp_ERR2124544_4||1385920K|gattaca16|0|1385920K|724720K|gattaca16|0|724720K|8K|gattaca16|0|8K|00:24:55|gattaca16|0|00:24:55|1|4|00:07:05|COMPLETED|0:0|2470887K|0|0|0|32768Mn|0|7389M|gattaca16|0|7389M|7538M|gattaca16|0|7538M||||cpu=4,mem=32768,node=1|fast
1012916.batch|1012916.batch|call-fastp_ERR2124544_8||1794516K|gattaca6|0|1794516K|717604K|gattaca6|0|717524K|8K|gattaca6|0|8K|00:43:54|gattaca6|0|00:43:54|1|8|00:14:32|COMPLETED|0:0|1037626K|0|0|0|32768Mn|0|7465M|gattaca6|0|7465M|7613M|gattaca6|0|7613M||||cpu=8,mem=32768,node=1|fast
1012914.batch|1012914.batch|call-fastp_ERR2124544_2||2233368K|gattaca6|0|2233368K|1587892K|gattaca6|0|1587892K|8K|gattaca6|0|8K|00:25:55|gattaca6|0|00:25:55|1|2|00:13:09|COMPLETED|0:0|2701372K|0|0|0|32768Mn|0|7465M|gattaca6|0|7465M|7509M|gattaca6|0|7509M||||cpu=2,mem=32768,node=1|fast
1012918.batch|1012918.batch|call-fastp_ERR2124544_24||2213656K|gattaca6|0|2213656K|1526516K|gattaca6|0|1517960K|8K|gattaca6|0|8K|00:28:00|gattaca6|0|00:28:00|1|24|00:06:05|COMPLETED|0:0|186237K|0|0|0|32768Mn|0|7438M|gattaca6|0|7438M|7505M|gattaca6|0|7505M||||cpu=24,mem=32768,node=1|fast
1012917.batch|1012917.batch|call-fastp_ERR2124544_16||2477852K|gattaca15|0|2477852K|1573324K|gattaca15|0|1564724K|8K|gattaca15|0|8K|00:25:18|gattaca15|0|00:25:18|1|16|00:05:32|COMPLETED|0:0|2477934K|0|0|0|32768Mn|0|7465M|gattaca15|0|7465M|7594M|gattaca15|0|7594M||||cpu=16,mem=32768,node=1|fast
1012913.batch|1012913.batch|call-fastp_ERR2124544_1||1902060K|gattaca17|0|1902060K|1088320K|gattaca17|0|1088320K|8K|gattaca17|0|8K|00:24:20|gattaca17|0|00:24:20|1|1|00:24:27|COMPLETED|0:0|2487295K|0|0|0|32768Mn|0|7465M|gattaca17|0|7465M|7579M|gattaca17|0|7579M||||cpu=1,mem=32768,node=1|fast
1012903.batch|1012903.batch|call-fastp_ERR2124549_4||1520452K|gattaca19|0|1520452K|670864K|gattaca19|0|670864K|8K|gattaca19|0|8K|00:30:03|gattaca19|0|00:30:03|1|4|00:08:06|COMPLETED|0:0|78650K|0|0|0|32768Mn|0|9361M|gattaca19|0|9361M|9563M|gattaca19|0|9563M||||cpu=4,mem=32768,node=1|fast
1012904.batch|1012904.batch|call-fastp_ERR2124549_8||2251216K|gattaca18|0|2251216K|1536416K|gattaca18|0|1535460K|8K|gattaca18|0|8K|00:31:43|gattaca18|0|00:31:43|1|8|00:06:58|COMPLETED|0:0|211198K|0|0|0|32768Mn|0|9362M|gattaca18|0|9362M|9506M|gattaca18|0|9506M||||cpu=8,mem=32768,node=1|fast
1012902.batch|1012902.batch|call-fastp_ERR2124549_2||2102296K|gattaca15|0|2102296K|1328044K|gattaca15|0|1323604K|8K|gattaca15|0|8K|00:32:17|gattaca15|0|00:32:17|1|2|00:16:13|COMPLETED|0:0|269467K|0|0|0|32768Mn|0|9447M|gattaca15|0|9447M|9613M|gattaca15|0|9613M||||cpu=2,mem=32768,node=1|fast
1012906.batch|1012906.batch|call-fastp_ERR2124549_24||2410908K|gattaca18|0|2410908K|654660K|gattaca18|0|653876K|8K|gattaca18|0|8K|00:36:26|gattaca18|0|00:36:26|1|24|00:08:20|COMPLETED|0:0|508780K|0|0|0|32768Mn|0|9272M|gattaca18|0|9272M|9471M|gattaca18|0|9471M||||cpu=24,mem=32768,node=1|fast
1012905.batch|1012905.batch|call-fastp_ERR2124549_16||3195544K|gattaca17|0|3195544K|1679924K|gattaca17|0|1679924K|8K|gattaca17|0|8K|00:31:32|gattaca17|0|00:31:32|1|16|00:07:00|COMPLETED|0:0|207138K|0|0|0|32768Mn|0|9314M|gattaca17|0|9314M|9464M|gattaca17|0|9464M||||cpu=16,mem=32768,node=1|fast
1012901.batch|1012901.batch|call-fastp_ERR2124549_1||1902060K|gattaca16|0|1902060K|1083224K|gattaca16|0|1083224K|8K|gattaca16|0|8K|00:31:20|gattaca16|0|00:31:20|1|1|00:31:28|COMPLETED|0:0|203139K|0|0|0|32768Mn|0|9447M|gattaca16|0|9447M|9608M|gattaca16|0|9608M||||cpu=1,mem=32768,node=1|fast
1013629.batch|1013629.batch|call-fastqc_ERR2124547_4||3833384K|gattaca9|0|3833384K|508408K|gattaca9|0|508408K|19K|gattaca9|0|19K|00:08:54|gattaca9|0|00:08:54|1|4|00:04:39|COMPLETED|0:0|2402646K|0|0|0|32768Mn|0|6257M|gattaca9|0|6257M|0.02M|gattaca9|0|0.02M||||cpu=4,mem=32768,node=1|fastq
1013630.batch|1013630.batch|call-fastqc_ERR2124547_8||5113048K|gattaca9|0|5113048K|892568K|gattaca9|0|892568K|25K|gattaca9|0|25K|00:09:34|gattaca9|0|00:09:34|1|8|00:04:51|COMPLETED|0:0|2396428K|0|0|0|32768Mn|0|6320M|gattaca9|0|6320M|1M|gattaca9|0|1M||||cpu=8,mem=32768,node=1|fastq
1013628.batch|1013628.batch|call-fastqc_ERR2124547_2||3383812K|gattaca19|0|3383812K|405112K|gattaca19|0|405112K|25K|gattaca19|0|25K|00:09:11|gattaca19|0|00:09:11|1|2|00:04:45|COMPLETED|0:0|2410219K|0|0|0|32768Mn|0|6319M|gattaca19|0|6319M|0.95M|gattaca19|0|0.95M||||cpu=2,mem=32768,node=1|fastq
1013632.batch|1013632.batch|call-fastqc_ERR2124547_24||9823360K|gattaca16|0|9823360K|2168524K|gattaca16|0|1754676K|25K|gattaca16|0|25K|00:08:07|gattaca16|0|00:08:07|1|24|00:04:12|COMPLETED|0:0|2393154K|0|0|0|32768Mn|0|6320M|gattaca16|0|6320M|1M|gattaca16|0|1M||||cpu=24,mem=32768,node=1|fastq
1013631.batch|1013631.batch|call-fastqc_ERR2124547_16||7617220K|gattaca18|0|7617220K|1535264K|gattaca18|0|1535264K|20K|gattaca18|0|20K|00:08:17|gattaca18|0|00:08:17|1|16|00:04:14|COMPLETED|0:0|2395323K|0|0|0|32768Mn|0|6314M|gattaca18|0|6314M|0.08M|gattaca18|0|0.08M||||cpu=16,mem=32768,node=1|fastq
1013627.batch|1013627.batch|call-fastqc_ERR2124547_1||2972448K|gattaca16|0|2972448K|274992K|gattaca16|0|272520K|25K|gattaca16|0|25K|00:09:09|gattaca16|0|00:09:09|1|1|00:09:16|COMPLETED|0:0|2496444K|0|0|0|32768Mn|0|6320M|gattaca16|0|6320M|1M|gattaca16|0|1M||||cpu=1,mem=32768,node=1|fastq
1013647.batch|1013647.batch|call-fastqc_ERR2124541_4||3898664K|gattaca15|0|3898664K|502868K|gattaca15|0|502868K|19K|gattaca15|0|19K|00:07:35|gattaca15|0|00:07:35|1|4|00:04:00|COMPLETED|0:0|2402059K|0|0|0|32768Mn|0|5322M|gattaca15|0|5322M|0.02M|gattaca15|0|0.02M||||cpu=4,mem=32768,node=1|fastq
1013648.batch|1013648.batch|call-fastqc_ERR2124541_8||5041088K|gattaca19|0|5041088K|852212K|gattaca19|0|852212K|25K|gattaca19|0|25K|00:07:37|gattaca19|0|00:07:37|1|8|00:03:53|COMPLETED|0:0|2397019K|0|0|0|32768Mn|0|5392M|gattaca19|0|5392M|0.15M|gattaca19|0|0.15M||||cpu=8,mem=32768,node=1|fastq
1013646.batch|1013646.batch|call-fastqc_ERR2124541_2||3304224K|gattaca17|0|3304224K|354260K|gattaca17|0|354260K|20K|gattaca17|0|20K|00:07:50|gattaca17|0|00:07:50|1|2|00:04:06|COMPLETED|0:0|2410538K|0|0|0|32768Mn|0|5390M|gattaca17|0|5390M|0.06M|gattaca17|0|0.06M||||cpu=2,mem=32768,node=1|fastq
1013650.batch|1013650.batch|call-fastqc_ERR2124541_24||9752044K|gattaca16|0|9752044K|2171084K|gattaca16|0|1770060K|25K|gattaca16|0|25K|00:06:58|gattaca16|0|00:06:58|1|24|00:03:33|COMPLETED|0:0|2399284K|0|0|0|32768Mn|0|5393M|gattaca16|0|5393M|0.23M|gattaca16|0|0.23M||||cpu=24,mem=32768,node=1|fastq
1013649.batch|1013649.batch|call-fastqc_ERR2124541_16||7697324K|gattaca15|0|7697324K|1483044K|gattaca15|0|1399244K|25K|gattaca15|0|25K|00:06:58|gattaca15|0|00:06:58|1|16|00:03:33|COMPLETED|0:0|2399284K|0|0|0|32768Mn|0|5392M|gattaca15|0|5392M|0.16M|gattaca15|0|0.16M||||cpu=16,mem=32768,node=1|fastq
1013645.batch|1013645.batch|call-fastqc_ERR2124541_1||2972448K|gattaca19|0|2972448K|296848K|gattaca19|0|296848K|25K|gattaca19|0|25K|00:07:49|gattaca19|0|00:07:49|1|1|00:07:55|COMPLETED|0:0|2490334K|0|0|0|32768Mn|0|5396M|gattaca19|0|5396M|1M|gattaca19|0|1M||||cpu=1,mem=32768,node=1|fastq
1013641.batch|1013641.batch|call-fastqc_ERR2124543_4||3765796K|gattaca17|0|3765796K|510056K|gattaca17|0|510056K|19K|gattaca17|0|19K|00:09:12|gattaca17|0|00:09:12|1|4|00:04:48|COMPLETED|0:0|2401322K|0|0|0|32768Mn|0|6468M|gattaca17|0|6468M|0.02M|gattaca17|0|0.02M||||cpu=4,mem=32768,node=1|fastq
1013642.batch|1013642.batch|call-fastqc_ERR2124543_8||5029472K|gattaca9|0|468840K|846684K|gattaca9|0|12144K|20K|gattaca9|0|8K|00:09:15|gattaca9|0|00:00:00|1|8|00:04:50|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|6510M|gattaca9|0|6510M|2M|gattaca9|0|2M||||cpu=8,mem=32768,node=1|fastq
1013640.batch|1013640.batch|call-fastqc_ERR2124543_2||3237520K|gattaca15|0|480732K|357208K|gattaca15|0|11416K|19K|gattaca15|0|7K|00:09:09|gattaca15|0|00:00:00|1|2|00:04:50|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|6511M|gattaca15|0|6511M|3M|gattaca15|0|3M||||cpu=2,mem=32768,node=1|fastq
1013644.batch|1013644.batch|call-fastqc_ERR2124543_24||9740296K|gattaca6|0|9740296K|2169660K|gattaca6|0|1557428K|20K|gattaca6|0|20K|00:08:14|gattaca6|0|00:08:14|1|24|00:04:16|COMPLETED|0:0|3120474K|0|0|0|32768Mn|0|6490M|gattaca6|0|6490M|0.05M|gattaca6|0|0.05M||||cpu=24,mem=32768,node=1|fastq
1013643.batch|1013643.batch|call-fastqc_ERR2124543_16||7832256K|gattaca6|0|7832256K|1482516K|gattaca6|0|1482516K|25K|gattaca6|0|25K|00:08:31|gattaca6|0|00:08:31|1|16|00:04:23|COMPLETED|0:0|2927649K|0|0|0|32768Mn|0|6510M|gattaca6|0|6510M|1M|gattaca6|0|1M||||cpu=16,mem=32768,node=1|fastq
1013639.batch|1013639.batch|call-fastqc_ERR2124543_1||2972448K|gattaca9|0|2972448K|300572K|gattaca9|0|300572K|25K|gattaca9|0|25K|00:09:48|gattaca9|0|00:09:48|1|1|00:10:00|COMPLETED|0:0|2492493K|0|0|0|32768Mn|0|6469M|gattaca9|0|6469M|1M|gattaca9|0|1M||||cpu=1,mem=32768,node=1|fastq
1013653.batch|1013653.batch|call-fastqc_ERR2124542_4||3766964K|gattaca9|0|3766964K|515616K|gattaca9|0|515616K|20K|gattaca9|0|20K|00:06:53|gattaca9|0|00:06:53|1|4|00:03:34|COMPLETED|0:0|2404108K|0|0|0|32768Mn|0|4790M|gattaca9|0|4790M|0.09M|gattaca9|0|0.09M||||cpu=4,mem=32768,node=1|fastq
1013654.batch|1013654.batch|call-fastqc_ERR2124542_8||4893516K|gattaca19|0|4893516K|838368K|gattaca19|0|838368K|19K|gattaca19|0|19K|00:06:36|gattaca19|0|00:06:36|1|8|00:03:28|COMPLETED|0:0|2399949K|0|0|0|32768Mn|0|4703M|gattaca19|0|4703M|0.02M|gattaca19|0|0.02M||||cpu=8,mem=32768,node=1|fastq
1013652.batch|1013652.batch|call-fastqc_ERR2124542_2||3368352K|gattaca19|0|3368352K|346372K|gattaca19|0|346372K|20K|gattaca19|0|20K|00:06:53|gattaca19|0|00:06:53|1|2|00:03:36|COMPLETED|0:0|2410164K|0|0|0|32768Mn|0|4787M|gattaca19|0|4787M|0.05M|gattaca19|0|0.05M||||cpu=2,mem=32768,node=1|fastq
1013656.batch|1013656.batch|call-fastqc_ERR2124542_24||9952368K|gattaca6|0|9952368K|2174440K|gattaca6|0|1483164K|25K|gattaca6|0|25K|00:06:19|gattaca6|0|00:06:19|1|24|00:03:13|COMPLETED|0:0|3127684K|0|0|0|32768Mn|0|4792M|gattaca6|0|4792M|0.46M|gattaca6|0|0.46M||||cpu=24,mem=32768,node=1|fastq
1013655.batch|1013655.batch|call-fastqc_ERR2124542_16||7633340K|gattaca18|0|7633340K|1487184K|gattaca18|0|1235556K|25K|gattaca18|0|25K|00:06:20|gattaca18|0|00:06:20|1|16|00:03:12|COMPLETED|0:0|2402276K|0|0|0|32768Mn|0|4796M|gattaca18|0|4796M|1M|gattaca18|0|1M||||cpu=16,mem=32768,node=1|fastq
1013651.batch|1013651.batch|call-fastqc_ERR2124542_1||2972448K|gattaca16|0|2972448K|288456K|gattaca16|0|288456K|25K|gattaca16|0|25K|00:06:59|gattaca16|0|00:06:59|1|1|00:07:05|COMPLETED|0:0|2459217K|0|0|0|32768Mn|0|4796M|gattaca16|0|4796M|1M|gattaca16|0|1M||||cpu=1,mem=32768,node=1|fastq
1013623.batch|1013623.batch|call-fastqc_ERR2124546_4||3967032K|gattaca15|0|3967032K|513408K|gattaca15|0|513408K|20K|gattaca15|0|20K|00:07:54|gattaca15|0|00:07:54|1|4|00:04:05|COMPLETED|0:0|2411301K|0|0|0|32768Mn|0|5482M|gattaca15|0|5482M|0.05M|gattaca15|0|0.05M||||cpu=4,mem=32768,node=1|fastq
1013624.batch|1013624.batch|call-fastqc_ERR2124546_8||4960476K|gattaca18|0|4960476K|843652K|gattaca18|0|843652K|20K|gattaca18|0|20K|00:06:56|gattaca18|0|00:06:56|1|8|00:03:37|COMPLETED|0:0|2404807K|0|0|0|32768Mn|0|5468M|gattaca18|0|5468M|0.05M|gattaca18|0|0.05M||||cpu=8,mem=32768,node=1|fastq
1013622.batch|1013622.batch|call-fastqc_ERR2124546_2||3368096K|gattaca17|0|3368096K|360156K|gattaca17|0|360156K|20K|gattaca17|0|20K|00:07:52|gattaca17|0|00:07:52|1|2|00:04:07|COMPLETED|0:0|2410921K|0|0|0|32768Mn|0|5477M|gattaca17|0|5477M|0.05M|gattaca17|0|0.05M||||cpu=2,mem=32768,node=1|fastq
1013626.batch|1013626.batch|call-fastqc_ERR2124546_24||9690880K|gattaca15|0|9690880K|2171980K|gattaca15|0|1791816K|25K|gattaca15|0|25K|00:06:58|gattaca15|0|00:06:58|1|24|00:03:35|COMPLETED|0:0|2399284K|0|0|0|32768Mn|0|5492M|gattaca15|0|5492M|1M|gattaca15|0|1M||||cpu=24,mem=32768,node=1|fastq
1013625.batch|1013625.batch|call-fastqc_ERR2124546_16||7618104K|gattaca19|0|7618104K|1483232K|gattaca19|0|1315328K|19K|gattaca19|0|19K|00:06:57|gattaca19|0|00:06:57|1|16|00:03:39|COMPLETED|0:0|2393043K|0|0|0|32768Mn|0|5406M|gattaca19|0|5406M|0.02M|gattaca19|0|0.02M||||cpu=16,mem=32768,node=1|fastq
1013621.batch|1013621.batch|call-fastqc_ERR2124546_1||2972448K|gattaca19|0|532712K|284724K|gattaca19|0|11908K|25K|gattaca19|0|8K|00:07:59|gattaca19|0|00:00:00|1|1|00:08:10|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|5492M|gattaca19|0|5492M|2M|gattaca19|0|2M||||cpu=1,mem=32768,node=1|fastq
1013635.batch|1013635.batch|call-fastqc_ERR2124545_4||3913500K|gattaca19|0|3913500K|545200K|gattaca19|0|545200K|25K|gattaca19|0|25K|00:11:13|gattaca19|0|00:11:13|1|4|00:05:44|COMPLETED|0:0|2404378K|0|0|0|32768Mn|0|7781M|gattaca19|0|7781M|0.44M|gattaca19|0|0.44M||||cpu=4,mem=32768,node=1|fastq
1013636.batch|1013636.batch|call-fastqc_ERR2124545_8||4973888K|gattaca18|0|4973888K|892620K|gattaca18|0|892620K|25K|gattaca18|0|25K|00:09:57|gattaca18|0|00:09:57|1|8|00:05:05|COMPLETED|0:0|2396268K|0|0|0|32768Mn|0|7778M|gattaca18|0|7778M|0.63M|gattaca18|0|0.63M||||cpu=8,mem=32768,node=1|fastq
1013634.batch|1013634.batch|call-fastqc_ERR2124545_2||3301392K|gattaca15|0|532712K|377864K|gattaca15|0|11964K|19K|gattaca15|0|8K|00:11:08|gattaca15|0|00:00:00|1|2|00:05:51|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|7785M|gattaca15|0|7785M|2M|gattaca15|0|2M||||cpu=2,mem=32768,node=1|fastq
1013638.batch|1013638.batch|call-fastqc_ERR2124545_24||9756160K|gattaca6|0|9756160K|2177896K|gattaca6|0|2177896K|25K|gattaca6|0|25K|00:10:11|gattaca6|0|00:10:11|1|24|00:05:11|COMPLETED|0:0|3064284K|0|0|0|32768Mn|0|7785M|gattaca6|0|7785M|1M|gattaca6|0|1M||||cpu=24,mem=32768,node=1|fastq
